time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-05-26T04:06:04.500Z,35.176,-84.5,13.1,2.7,md,,180,0.38671,0.2,se,se61400,2022-06-28T14:47:44.257Z,"13 km E of Benton, Tennessee",earthquake,,0.7,,,reviewed,se,se
1994-05-28T10:54:22.400Z,35.741,-84.31,14.6,2.1,md,,142,0.17087,0.2,se,se61401,2022-06-28T14:47:49.833Z,"2 km ENE of Loudon, Tennessee",earthquake,,0.7,,,reviewed,se,se
1994-06-09T08:01:48.500Z,36.1,-83.69,15.2,2.3,md,,119,0.16188,0.2,se,se61402,2022-06-28T14:47:51.220Z,"6 km SSE of Blaine, Tennessee",earthquake,,1.7,,,reviewed,se,se
1994-06-17T03:17:27.100Z,35.303,-84.206,13.6,1.6,md,,182,0.47664,0.3,se,se61403,2022-06-28T14:47:52.430Z,"10 km SE of Tellico Plains, Tennessee",earthquake,,0.9,,,reviewed,se,se
1994-06-19T13:19:06.900Z,35.589,-84.135,18.9,2,md,,167,0.35074,0.2,se,se61406,2022-06-28T14:48:04.213Z,"8 km SSE of Greenback, Tennessee",earthquake,,2.1,,,reviewed,se,se
1994-08-05T18:03:13.300Z,35.673,-84.318,10.7,1.6,md,,278,0.36872,0.2,se,se61410,2022-06-28T14:48:17.767Z,"5 km WSW of Tellico Village, Tennessee",earthquake,,0.9,,,reviewed,se,se
1994-08-29T07:10:17.300Z,35.062,-85.45,13.9,0.7,md,,173,0.44067,0.1,se,se61412,2022-06-28T14:48:20.271Z,"11 km SW of Signal Mountain, Tennessee",earthquake,,10.4,,,reviewed,se,se
1994-08-29T10:50:52.300Z,35.684,-84.142,9.9,1.6,md,,225,0.50362,0.2,se,se61413,2022-06-28T14:48:21.385Z,"3 km NE of Greenback, Tennessee",earthquake,,3.3,,,reviewed,se,se
1994-09-13T11:03:59.800Z,34.708,-85.474,5.1,2.6,md,,122,0.08094,0.2,se,se61415,2022-06-28T14:48:23.761Z,"16 km W of Linwood, Georgia",earthquake,,0.9,,,reviewed,se,se
1994-09-20T02:28:22.800Z,35.163,-84.772,14.6,2.4,md,,169,0.20684,0.2,se,se61417,2022-06-28T14:48:26.873Z,"7 km E of East Cleveland, Tennessee",earthquake,,0.6,,,reviewed,se,se
1994-10-05T23:25:17.500Z,34.929,-85.774,10.6,1.2,md,,203,0.35074,0.1,se,se61420,2022-06-28T14:48:29.435Z,"5 km WSW of Bridgeport, Alabama",earthquake,,2.2,,,reviewed,se,se
1994-11-04T23:50:08.600Z,34.903,-84.931,15.2,1.8,md,,223,0.52161,0.2,se,se61424,2022-06-28T14:48:34.155Z,"3 km E of Varnell, Georgia",earthquake,,99,,,reviewed,se,se
1994-11-22T11:01:40.100Z,34.443,-84.7,8.5,2,md,,305,0.6655,0.3,se,se61425,2022-06-28T14:48:35.267Z,"Georgia, USA",earthquake,,2.2,,,reviewed,se,se
1995-03-11T08:15:52.320Z,36.959,-83.133,1,3.7,mb,,,,0.8,us,usp0006u1x,2014-11-07T00:57:29.742Z,"11 km NNE of Evarts, Kentucky",rock burst,,,,8,reviewed,us,us
1995-03-11T09:50:04.440Z,36.99,-83.18,1,3.3,mblg,,,,0.5,us,usp0006u22,2014-11-07T00:57:29.759Z,"13 km N of Evarts, Kentucky",rock burst,,,,,reviewed,us,gs$
1995-03-18T22:06:20.800Z,35.422,-84.941,26,3.3,md,,91,0.27879,0.3,se,se61429,2022-06-28T14:48:49.441Z,"10 km SE of Dayton, Tennessee",earthquake,,2.1,,,reviewed,se,se
1995-07-05T14:16:44.700Z,35.334,-84.163,10,3.7,mb_lg,,66,0.44966,0.3,se,se61441,2022-06-28T14:49:38.124Z,"12 km ESE of Tellico Plains, Tennessee",earthquake,,5.9,,,reviewed,se,se
1995-12-15T10:16:39.900Z,36.193,-83.694,10,2.8,mb_lg,,216,1.16912,0.6,se,se61455,2022-06-28T14:50:31.490Z,"Kentucky-Tennessee border region",earthquake,,3.8,,,reviewed,se,se
1996-04-19T08:50:14.010Z,36.981,-83.018,0,3.9,mb,,,,1.4,us,usp0007gc1,2014-11-07T01:00:18.132Z,"2 km W of Cumberland, Kentucky",explosion,,,,6,reviewed,us,us
1996-07-05T21:37:09.600Z,35.2,-84,5,2.8,mb_lg,,,,,se,se61466,2022-06-28T14:51:24.834Z,"7 km WNW of Marble, North Carolina",earthquake,,,,,reviewed,us,us
1996-09-21T01:24:07.600Z,35.761,-83.907,0.6,2,mb_lg,,112,0.15288,0.4,se,se61472,2022-06-28T14:51:46.347Z,"4 km SSE of Eagleton Village, Tennessee",earthquake,,1.3,,,reviewed,se,us
1996-09-23T01:15:07.200Z,36.278,-83.708,4.1,2.5,md,,155,0.62053,0.3,se,se61473,2022-06-28T14:51:51.926Z,"8 km ENE of Maynardville, Tennessee",earthquake,,2.3,,,reviewed,se,se
1996-10-25T04:29:20.700Z,35.712,-84.432,11.8,1.8,md,,113,0.30577,0.2,se,se61478,2022-06-28T14:52:02.527Z,"4 km NW of Philadelphia, Tennessee",earthquake,,1.3,,,reviewed,se,se
1996-10-29T09:56:10.700Z,35.481,-84.326,14.3,2.2,md,,146,0.18886,0.2,se,se61479,2022-06-28T14:52:03.482Z,"5 km SE of Madisonville, Tennessee",earthquake,,0.8,,,reviewed,se,se
1996-11-26T17:49:35.400Z,34.966,-85.08,0,2,md,,129,0.48563,0.4,se,se61483,2022-06-28T14:52:26.929Z,"6 km NNE of Ringgold, Georgia",earthquake,,1.2,,,reviewed,se,se
1996-12-02T04:48:50.800Z,36.318,-83.48,0.4,2.5,md,,284,0.70147,0.3,se,se61484,2022-06-28T14:52:32.778Z,"5 km NE of Rutledge, Tennessee",earthquake,,2.2,,,reviewed,se,se
1997-01-23T02:15:13.300Z,35.267,-84.016,2.8,2.3,md,,233,0.44067,0.3,se,se61488,2022-06-28T14:52:45.405Z,"13 km NW of Marble, North Carolina",earthquake,,1.8,,,reviewed,se,se
1997-02-21T07:16:12.900Z,35.7,-84.464,0.2,2.1,md,,151,0.56657,0.1,se,se61490,2022-06-28T14:52:51.668Z,"5 km WNW of Philadelphia, Tennessee",earthquake,,4.1,,,reviewed,se,se
1997-03-24T08:24:03.100Z,36.373,-83.425,0,1.7,md,,163,0.37772,0.4,se,se61495,2022-06-28T14:53:09.172Z,"13 km NE of Rutledge, Tennessee",earthquake,,1.2,,,reviewed,se,se
1997-03-26T06:05:22.600Z,35.798,-84.188,0,2.4,md,,131,0.06295,0.5,se,se61496,2022-06-28T14:53:10.734Z,"6 km E of Lenoir City, Tennessee",earthquake,,1.2,,,reviewed,se,se
1997-04-01T03:11:40.200Z,36.356,-84.966,0,1.9,md,,144,0.27879,0.3,se,se61499,2022-06-28T14:53:18.996Z,"7 km WSW of Allardt, Tennessee",earthquake,,1.9,,,reviewed,se,se
1997-04-02T08:05:59.900Z,34.98,-84.975,4,1.7,md,,218,0.77342,0.3,se,se61500,2022-06-28T14:53:20.412Z,"3 km NW of Cohutta, Georgia",earthquake,,2.2,,,reviewed,se,se
1997-04-11T08:02:20.700Z,35.892,-83.537,0,1,md,,132,0.19785,0.5,se,se61501,2022-06-28T14:53:21.575Z,"3 km NE of Sevierville, Tennessee",earthquake,,2.3,,,reviewed,se,se
1997-04-27T20:50:24.300Z,36.78,-83.394,14.6,1.6,md,,197,0.68348,0.3,se,se61502,2022-06-28T14:53:23.093Z,"4 km SSE of South Wallins, Kentucky",earthquake,,1.6,,,reviewed,se,se
1997-05-19T19:45:35.800Z,34.622,-85.353,2.7,2.9,mb_lg,,120,0.76442,0.4,se,se61507,2022-06-28T14:53:39.797Z,"9 km NNW of Trion, Georgia",earthquake,,1.2,,,reviewed,se,us
1997-05-19T22:22:33.900Z,34.605,-85.364,5.4,1.6,md,,218,0.77342,0.4,se,se61508,2022-06-28T14:53:41.102Z,"Alabama",earthquake,,2.2,,,reviewed,se,se
1997-05-20T05:56:20.500Z,35.717,-84.21,0,1.2,md,,78,0.20684,0.7,se,se61509,2022-06-28T14:53:46.679Z,"5 km NE of Tellico Village, Tennessee",earthquake,,2.5,,,reviewed,se,se
1997-05-27T04:54:19.000Z,36.064,-83.677,12.5,2.3,md,,118,0.18886,0.4,se,se61512,2022-06-28T14:54:04.744Z,"6 km E of Mascot, Tennessee",earthquake,,0.5,,,reviewed,se,se
1997-06-04T23:07:30.600Z,35.497,-85.114,23.8,2.4,md,,83,0.63852,0.3,se,se61514,2022-06-28T14:54:15.948Z,"6 km NNW of Graysville, Tennessee",earthquake,,1.8,,,reviewed,se,se
1997-06-08T09:42:04.100Z,36.079,-83.671,9.3,2.1,md,,122,0.17986,0.2,se,se61515,2022-06-28T14:54:17.202Z,"7 km ENE of Mascot, Tennessee",earthquake,,0.8,,,reviewed,se,se
1997-06-26T01:47:42.800Z,35.032,-84.622,17.5,1.8,md,,180,0.40469,0.3,se,se61519,2022-06-28T14:54:26.554Z,"16 km S of Benton, Tennessee",earthquake,,1.2,,,reviewed,se,se
1997-07-19T17:06:34.400Z,34.953,-84.811,2.8,3.5,mb_lg,,121,0.57557,0.3,se,se61521,2022-06-28T14:54:33.598Z,"12 km E of Cohutta, Georgia",earthquake,,0.8,,,reviewed,se,us
1997-07-27T08:52:08.900Z,35.086,-85.136,10.1,1.8,md,,169,0.61154,0.3,se,se61523,2022-06-28T14:54:39.546Z,"3 km S of Harrison, Tennessee",earthquake,,6.6,,,reviewed,se,se
1997-07-27T15:25:34.500Z,34.961,-84.896,0,1.9,md,,210,0.84536,0.4,se,se61525,2022-06-28T14:54:41.772Z,"5 km E of Cohutta, Georgia",earthquake,,2.7,,,reviewed,se,se
1997-07-30T12:29:25.300Z,36.512,-83.547,23,3.8,mb_lg,,63,0.3957,0.6,se,se61526,2022-06-28T14:54:43.248Z,"6 km NNE of Tazewell, Tennessee",earthquake,,0.5,,,reviewed,se,us
1997-08-01T04:48:12.300Z,34.923,-85.988,0,1.7,md,,287,0.36872,0.5,se,se61527,2022-06-28T14:54:44.607Z,"",earthquake,,2.3,,,reviewed,se,se
1997-08-03T03:07:05.200Z,35.881,-83.823,16.4,1.4,md,,163,0.31476,0.2,se,se61528,2022-06-28T14:54:45.907Z,"8 km W of Seymour, Tennessee",earthquake,,0.9,,,reviewed,se,se
1997-08-04T06:28:13.400Z,35.963,-83.711,19.7,1.8,md,,93,0.2608,0.2,se,se61530,2022-06-28T14:54:48.339Z,"8 km N of Seymour, Tennessee",earthquake,,0.7,,,reviewed,se,se
1997-08-07T08:30:58.500Z,35.53,-84.384,14.6,0.4,md,,130,0.38671,0.3,se,se61532,2022-06-28T14:54:50.704Z,"2 km WNW of Madisonville, Tennessee",earthquake,,2.2,,,reviewed,se,se
1997-08-12T01:02:05.200Z,35.104,-84.752,10.2,1,md,,206,0.88134,0.3,se,se61533,2022-06-28T14:54:51.831Z,"9 km E of Wildwood Lake, Tennessee",earthquake,,33.3,,,reviewed,se,se
1997-08-13T21:48:30.100Z,36.871,-83.018,16.8,2.5,md,,175,0.94429,0.5,se,se61534,2022-06-28T14:54:53.032Z,"8 km NNE of Saint Charles, Virginia",earthquake,,0.8,,,reviewed,se,se
1997-08-17T05:01:05.400Z,36.897,-83.096,0,2.5,md,,143,0.91731,0.6,se,se61535,2022-06-28T14:54:54.153Z,"7 km NE of Kenvir, Kentucky",earthquake,,1.5,,,reviewed,se,se
1997-08-20T16:10:19.800Z,34.578,-85.937,0,2.3,md,,283,1.31301,0.4,se,se61536,2022-06-28T14:54:55.229Z,"4 km SSW of Dutton, Alabama",earthquake,,4,,,reviewed,se,se
1997-08-23T00:42:06.800Z,36.477,-84.237,2.6,1.4,md,,237,0.42268,0.2,se,se61537,2022-06-28T14:54:56.679Z,"14 km NW of LaFollette, Tennessee",earthquake,,1.6,,,reviewed,se,se
1997-09-14T07:23:50.500Z,34.521,-85.654,2.3,1.6,md,,213,0.76442,0.2,se,se61540,2022-06-28T14:55:01.424Z,"6 km SW of Valley Head, Alabama",earthquake,,2.2,,,reviewed,se,se
1997-09-14T07:24:54.500Z,34.533,-85.693,8.2,0.8,md,,212,0.74644,0.3,se,se61541,2022-06-28T14:55:02.724Z,"8 km SW of Hammondville, Alabama",earthquake,,6.3,,,reviewed,se,se
1997-09-14T07:53:37.900Z,34.505,-85.628,10.7,0.6,md,,215,0.7914,0.3,se,se61542,2022-06-28T14:55:08.072Z,"7 km S of Valley Head, Alabama",earthquake,,14.2,,,reviewed,se,se
1997-09-14T23:42:50.300Z,35.93,-84.467,9.2,1.3,md,,130,0.1349,0.1,se,se61543,2022-06-28T14:23:08.880Z,"6 km NE of Kingston, Tennessee",earthquake,,0.7,,,reviewed,se,se
1997-09-24T02:16:16.700Z,35.669,-84.218,16.6,1.1,md,,157,0.25181,0.2,se,se61546,2022-06-28T14:23:14.255Z,"3 km ESE of Tellico Village, Tennessee",earthquake,,1.3,,,reviewed,se,se
1997-09-28T07:47:27.500Z,36.077,-83.588,15.2,1.8,md,,131,0.24282,0.1,se,se61548,2022-06-28T14:55:36.206Z,"4 km SW of New Market, Tennessee",earthquake,,0.9,,,reviewed,se,se
1997-09-29T19:46:54.900Z,35.475,-85.076,4.7,1.5,md,,165,0.6655,0.3,se,se61550,2022-06-28T14:55:47.081Z,"3 km NNE of Graysville, Tennessee",earthquake,,1.9,,,reviewed,se,se
1997-10-12T06:55:32.600Z,34.394,-85.427,0,2,md,,245,0.94429,0.4,se,se61551,2022-06-28T14:55:48.559Z,"2 km WSW of Lyerly, Georgia",earthquake,,1.3,,,reviewed,se,se
1997-10-13T07:00:42.700Z,36.17,-83.156,3.5,1.8,md,,151,0.28778,0.3,se,se61552,2022-06-28T14:55:50.036Z,"11 km SSW of Bulls Gap, Tennessee",earthquake,,1.4,,,reviewed,se,se
1997-10-14T06:16:23.400Z,35.463,-85.17,6.4,1.7,md,,164,0.58456,0.2,se,se61553,2022-06-28T14:55:51.696Z,"7 km WNW of Graysville, Tennessee",earthquake,,1.2,,,reviewed,se,se
1997-10-14T07:22:33.200Z,35.372,-84.473,13.5,1.6,md,,191,0.55758,0.2,se,se61554,2022-06-28T14:55:57.743Z,"5 km SSE of Englewood, Tennessee",earthquake,,2,,,reviewed,se,se
1997-10-16T04:36:15.800Z,35.262,-84.885,0,0.9,md,,205,0.7914,0.6,se,se61556,2022-06-28T14:56:08.861Z,"3 km N of Hopewell, Tennessee",earthquake,,2.5,,,reviewed,se,se
1997-10-19T12:11:56.200Z,35.23,-84.183,0,2,md,,108,0.53959,0.3,se,se61558,2022-06-28T14:56:16.214Z,"17 km SE of Tellico Plains, Tennessee",earthquake,,1.5,,,reviewed,se,se
1997-10-19T18:39:55.100Z,35.286,-84.753,15.1,2.4,md,,190,0.71946,0.3,se,se61559,2022-06-28T14:56:22.106Z,"0 km ESE of Charleston, Tennessee",earthquake,,0.9,,,reviewed,se,se
1997-10-19T20:45:20.600Z,34.518,-85.59,1.9,1.7,md,,169,0.78241,0.2,se,se61560,2022-06-28T14:56:23.285Z,"6 km SSE of Valley Head, Alabama",earthquake,,2.9,,,reviewed,se,se
1997-10-31T11:01:37.300Z,35.926,-84.607,11.5,1.3,md,,130,0.24282,0.2,se,se61566,2022-06-28T14:56:39.403Z,"5 km W of Harriman, Tennessee",earthquake,,3.1,,,reviewed,se,se
1997-11-03T16:34:59.300Z,34.471,-85.506,0,2.4,md,,170,0.84536,0.5,se,se61567,2022-06-28T14:56:44.579Z,"3 km WSW of Menlo, Georgia",earthquake,,1.2,,,reviewed,se,se
1997-11-12T15:10:44.100Z,35.065,-84.307,5.8,2.4,md,,107,0.14389,0.3,se,se61568,2022-06-28T14:56:50.452Z,"7 km ENE of Ducktown, Tennessee",earthquake,,1.2,,,reviewed,se,se
1997-11-19T16:10:07.900Z,35.74,-84.265,15,1.7,md,,145,0.17087,0.2,se,se61570,2022-06-28T14:56:57.274Z,"4 km SSE of Huntsville, Tennessee",earthquake,,1.2,,,reviewed,se,se
1997-11-19T19:46:02.200Z,35.769,-83.724,21.8,1.7,md,,134,0.11691,0.2,se,se61571,2022-06-28T14:57:02.689Z,"9 km ENE of Walland, Tennessee",earthquake,,0.6,,,reviewed,se,se
1997-11-23T22:40:19.100Z,35.76,-84.247,22.2,1.7,md,,74,0.15288,0.2,se,se61573,2022-06-28T14:57:05.540Z,"3 km ESE of Huntsville, Tennessee",earthquake,,0.6,,,reviewed,se,se
1997-11-27T17:03:06.500Z,35.165,-84.977,1.7,1.6,md,,160,0.70147,0.3,se,se61575,2022-06-28T14:57:08.006Z,"9 km W of Cleveland, Tennessee",earthquake,,2,,,reviewed,se,se
1997-12-02T02:34:00.800Z,36.062,-83.756,0,1.4,md,,138,0.40469,0.2,se,se61576,2022-06-28T14:23:21.527Z,"0 km W of Mascot, Tennessee",earthquake,,2.7,,,reviewed,se,se
1997-12-05T14:01:29.700Z,35.199,-84.916,8.7,1.6,md,,193,0.76442,0.4,se,se61578,2022-06-28T14:57:10.608Z,"4 km SSW of Hopewell, Tennessee",earthquake,,2.8,,,reviewed,se,se
1997-12-23T21:07:07.000Z,36.951,-83.642,1.9,1.9,md,,229,0.76442,0.5,se,se61582,2022-06-28T14:57:28.671Z,"17 km NE of Flat Lick, Kentucky",earthquake,,1.8,,,reviewed,se,se
1997-12-24T01:35:49.400Z,35.493,-85.125,6.5,1.6,md,,162,0.62953,0.3,se,se61583,2022-06-28T14:57:29.808Z,"6 km NW of Graysville, Tennessee",earthquake,,2.3,,,reviewed,se,se
1998-01-14T03:01:25.300Z,35.851,-84.028,23,1.2,md,,152,0.23382,0.1,se,se61588,2022-06-28T14:57:35.298Z,"3 km NNE of Louisville, Tennessee",earthquake,,0.9,,,reviewed,se,se
1998-01-24T15:15:18.600Z,36.088,-83.791,14.9,1.2,md,,198,0.11691,0.1,se,se61589,2022-06-28T14:57:36.329Z,"5 km NW of Mascot, Tennessee",earthquake,,1.6,,,reviewed,se,se
1998-01-28T16:44:21.400Z,34.425,-85.554,0,2.5,md,,175,0.88134,0.4,se,se61590,2022-06-28T14:57:37.269Z,"7 km NNW of Broomtown, Alabama",earthquake,,1.8,,,reviewed,se,se
1998-02-02T06:15:02.800Z,36.416,-83.723,5,1.3,md,,247,0.23382,0.8,se,se61591,2022-06-28T14:57:38.076Z,"11 km WSW of New Tazewell, Tennessee",earthquake,,1.1,,,reviewed,se,se
1998-02-02T07:05:33.100Z,35.123,-85.754,6.7,1.8,md,,230,0.17087,0.4,se,se61592,2022-06-28T14:57:38.795Z,"11 km NW of Kimball, Tennessee",earthquake,,1.3,,,reviewed,se,se
1998-02-03T22:18:41.600Z,34.424,-85.564,0,2.1,md,,282,0.88134,0.2,se,se61594,2022-06-28T14:57:40.614Z,"8 km NNW of Broomtown, Alabama",earthquake,,3.2,,,reviewed,se,se
1998-02-12T07:28:02.800Z,35.496,-85.012,2.1,1.7,md,,172,0.71046,0.2,se,se61596,2022-06-28T14:57:42.609Z,"0 km N of Dayton, Tennessee",earthquake,,5.3,,,reviewed,se,se
1998-02-14T12:01:02.500Z,35.3,-83.328,1.2,2.1,md,,249,0.51261,0.3,se,se61597,2022-06-28T14:57:43.682Z,"10 km SW of Dillsboro, North Carolina",earthquake,,2.4,,,reviewed,se,se
1998-03-03T12:16:43.200Z,35.755,-84.035,6.8,2.1,md,,74,0.23382,0.2,se,se61598,2022-06-28T14:57:44.604Z,"5 km W of Maryville, Tennessee",earthquake,,1.4,,,reviewed,se,se
1998-03-12T10:45:24.600Z,35.465,-85.179,29.7,1.7,md,,130,0.58456,0.3,se,se61599,2022-06-28T14:57:45.523Z,"8 km WNW of Graysville, Tennessee",earthquake,,1.5,,,reviewed,se,se
1998-03-18T20:22:07.400Z,35.28,-84.232,19.9,2.6,md,,107,0.22483,0.2,se,se61601,2022-06-28T14:57:47.378Z,"10 km SSE of Tellico Plains, Tennessee",earthquake,,0.5,,,reviewed,se,se
1998-03-20T15:00:06.100Z,35.554,-84.491,13.7,1.6,md,,217,0.38671,0.1,se,se61603,2022-06-28T14:57:49.251Z,"5 km SSW of Sweetwater, Tennessee",earthquake,,5.5,,,reviewed,se,se
1998-04-14T08:39:13.600Z,34.94,-84.915,3.5,2,md,,109,0.6565,0.3,se,se61610,2022-06-28T14:57:55.371Z,"4 km ESE of Cohutta, Georgia",earthquake,,1.4,,,reviewed,se,se
1998-04-16T18:21:28.000Z,36.042,-83.736,6.1,2.1,md,,101,0.17986,0.2,se,se61612,2022-06-28T14:57:57.964Z,"2 km SSE of Mascot, Tennessee",earthquake,,1.3,,,reviewed,se,se
1998-04-22T02:58:45.500Z,35.989,-83.479,5.4,2,md,,121,0.17087,0.2,se,se61614,2022-06-28T14:58:00.237Z,"6 km WSW of Dandridge, Tennessee",earthquake,,1.7,,,reviewed,se,se
1998-04-26T06:02:27.400Z,35.552,-85.219,3.1,2.2,md,,108,0.58456,0.4,se,se61616,2022-06-28T14:58:02.115Z,"Tennessee",earthquake,,1.4,,,reviewed,se,se
1998-04-29T02:20:59.600Z,35.687,-84.209,0,1.5,md,,104,0.23382,0.9,se,se61618,2022-06-28T14:58:04.374Z,"4 km E of Tellico Village, Tennessee",earthquake,,4.3,,,reviewed,se,se
1998-04-30T04:00:09.200Z,35.987,-83.815,10.1,1.7,md,,77,0.21584,0.2,se,se61619,2022-06-28T14:58:05.337Z,"9 km ENE of Knoxville, Tennessee",earthquake,,2.1,,,reviewed,se,se
1998-05-15T09:06:24.100Z,35.22,-84.634,11.8,1.9,md,,187,0.73744,0.3,se,se61625,2022-06-28T14:58:11.197Z,"5 km NNE of Benton, Tennessee",earthquake,,8,,,reviewed,se,se
1998-05-25T10:46:58.000Z,35.653,-84.02,17.9,2,md,,100,0.19785,0.2,se,se61629,2022-06-28T14:58:23.379Z,"12 km SSW of Maryville, Tennessee",earthquake,,0.7,,,reviewed,se,se
1998-05-31T11:03:55.300Z,34.998,-84.842,3.5,2.1,md,,105,0.59355,0.4,se,se61631,2022-06-28T14:58:30.780Z,"10 km S of Wildwood Lake, Tennessee",earthquake,,1.4,,,reviewed,se,se
1998-06-11T05:21:17.500Z,34.899,-84.166,0,1.5,md,,251,0.17986,1.1,se,se61633,2022-06-28T14:58:33.296Z,"8 km ENE of Morganton, Georgia",earthquake,,2.4,,,reviewed,se,se
1998-06-17T04:01:02.100Z,36.117,-83.738,15.1,1.8,md,,229,0.11691,0.3,se,se61635,2022-06-28T14:58:36.840Z,"5 km SW of Blaine, Tennessee",earthquake,,0.9,,,reviewed,se,se
1998-06-17T08:00:23.900Z,35.944,-84.392,11.3,3.6,mb_lg,,94,0.08094,0.5,se,se61636,2022-06-28T14:58:38.595Z,"9 km SSE of Coalfield, Tennessee",earthquake,,0.3,,,reviewed,se,us
1998-06-17T18:07:46.100Z,35.94,-84.4,9.5,1.6,md,,131,0.08094,0.2,se,se61637,2022-06-28T14:58:43.668Z,"10 km S of Coalfield, Tennessee",earthquake,,0.5,,,reviewed,se,se
1998-06-18T05:09:59.500Z,34.714,-85.194,3.2,2.7,md,,125,0.77342,0.3,se,se61638,2022-06-28T14:58:44.916Z,"8 km E of LaFayette, Georgia",earthquake,,1.2,,,reviewed,se,se
1998-06-19T01:02:58.600Z,35.18,-85.32,14.9,1.9,md,,186,0.44067,0.1,se,se61639,2022-06-28T14:58:46.192Z,"0 km ESE of Fairmount, Tennessee",earthquake,,3.9,,,reviewed,se,se
1998-06-30T10:10:33.600Z,35.27,-83.452,0,1.9,md,,169,0.46765,0.6,se,se61641,2022-06-28T14:58:52.480Z,"11 km NNW of Franklin, North Carolina",earthquake,,3.6,,,reviewed,se,se
1998-07-03T13:06:49.500Z,35.27,-85.1,12.1,1.6,md,,123,0.61154,0.2,se,se61642,2022-06-28T14:58:53.895Z,"7 km NNE of Lakesite, Tennessee",earthquake,,23.4,,,reviewed,se,se
1998-07-04T11:24:18.700Z,35.533,-84.532,10,1.5,md,,113,0.42268,0.2,se,se61643,2022-06-28T14:58:55.479Z,"2 km NNE of Niota, Tennessee",earthquake,,1.8,,,reviewed,se,se
1998-07-12T22:06:41.700Z,35.163,-85.795,5,1.7,md,,276,0.11691,0.1,se,se61644,2022-06-28T14:58:57.352Z,"9 km SSE of Monteagle, Tennessee",earthquake,,1,,,reviewed,se,se
1998-07-23T23:11:41.900Z,34.857,-84.947,7,2.7,md,,114,0.71046,0.3,se,se61647,2022-06-28T14:59:09.641Z,"5 km SSE of Varnell, Georgia",earthquake,,1.2,,,reviewed,se,se
1998-08-08T06:54:34.100Z,35.784,-84.219,5.2,1.9,md,,76,0.14389,0.4,se,se61650,2022-06-28T14:59:27.613Z,"3 km ESE of Lenoir City, Tennessee",earthquake,,1.2,,,reviewed,se,se
1998-08-08T07:53:52.300Z,35.783,-84.215,4.9,2,md,,75,0.14389,0.5,se,se61651,2022-06-28T14:59:32.790Z,"4 km ESE of Lenoir City, Tennessee",earthquake,,0.8,,,reviewed,se,se
1998-08-09T01:03:25.700Z,35.111,-84.517,0.4,1.7,md,,182,0.32376,0.2,se,se61652,2022-06-28T14:59:34.107Z,"14 km ESE of Benton, Tennessee",earthquake,,6.1,,,reviewed,se,se
1998-08-12T02:04:29.900Z,35.495,-84.975,2.1,2.3,md,,83,0.68348,0.2,se,se61653,2022-06-28T14:59:39.573Z,"3 km E of Dayton, Tennessee",earthquake,,1.7,,,reviewed,se,se
1998-09-01T09:15:38.900Z,34.801,-85.044,0,2.1,md,,118,0.8004,0.3,se,se61657,2022-06-28T14:59:48.273Z,"4 km S of Tunnel Hill, Georgia",earthquake,,1.2,,,reviewed,se,se
1998-09-01T09:32:32.000Z,36.728,-83.633,9.3,1.5,md,,274,0.55758,0.3,se,se61658,2022-06-28T14:59:53.657Z,"6 km SE of Pineville, Kentucky",earthquake,,2.9,,,reviewed,se,se
1998-09-05T07:16:34.600Z,34.865,-85.195,4.4,2.4,md,,115,0.67449,0.3,se,se61660,2022-06-28T15:00:00.825Z,"8 km E of Chickamauga, Georgia",earthquake,,1.8,,,reviewed,se,se
1998-09-06T05:08:23.900Z,36.747,-83.593,0.7,1.9,md,,216,0.58456,0.3,se,se61661,2022-06-28T15:00:02.508Z,"9 km E of Pineville, Kentucky",earthquake,,1.2,,,reviewed,se,se
1998-09-13T11:22:43.200Z,35.227,-84.298,8.3,2,md,,114,0.20684,0.3,se,se61666,2022-06-28T15:00:16.958Z,"15 km S of Tellico Plains, Tennessee",earthquake,,2.2,,,reviewed,se,se
1998-09-13T15:47:08.500Z,36.12,-83.679,7.3,2.1,md,,134,0.15288,0.2,se,se61667,2022-06-28T15:00:18.084Z,"4 km SSE of Blaine, Tennessee",earthquake,,0.9,,,reviewed,se,se
1998-09-13T18:11:04.400Z,36.387,-83.555,7.6,1.6,md,,190,0.29678,0.3,se,se61668,2022-06-28T15:00:23.155Z,"7 km SSE of New Tazewell, Tennessee",earthquake,,1.7,,,reviewed,se,se
1998-09-22T18:44:44.500Z,35.265,-84.662,10.6,1.5,md,,157,0.47664,0.3,se,se61670,2022-06-28T15:00:25.627Z,"8 km ESE of Calhoun, Tennessee",earthquake,,99,,,reviewed,se,se
1998-10-19T10:46:21.500Z,36.303,-83.673,19.9,2.1,md,,238,0.50362,0.2,se,se61675,2022-06-28T15:00:43.759Z,"12 km ENE of Maynardville, Tennessee",earthquake,,1,,,reviewed,se,se
1998-10-20T16:30:10.600Z,35.396,-84.336,6.7,2,md,,105,0.35973,0.3,se,se61676,2022-06-28T15:00:44.893Z,"5 km NW of Tellico Plains, Tennessee",earthquake,,1.9,,,reviewed,se,se
1998-10-31T01:12:24.400Z,36.12,-83.7,9,2.6,md,,,1.09717,,se,se61680,2022-06-28T15:00:49.804Z,"3 km S of Blaine, Tennessee",earthquake,,,,,reviewed,us,us
